code,voltage
039b,4489.181102362205
039c,4498.456692913387
039d,4496.6929133858275
039e,4504.433070866143
039f,4512.0866141732295
03a0,4513.094488188976
03a1,4517.330708661418
03a2,4526.535433070868
03a3,4530.88188976378
03a4,4532.535433070868
03a5,4536.929133858268
03a6,4541.307086614173
03a7,4546.220472440946
03a8,4553.0866141732295
03a9,4553.330708661419
03aa,4569.606299212599
03ab,4567.519685039371
03ac,4566.96062992126
03ad,4576.952755905513
03ae,4576.8346456692925
03af,4584.740157480316
03b0,4590.551181102363
03b1,4593.433070866143
03b2,4594.669291338584
03b3,4604.401574803151
03b4,4607.6929133858275
03b5,4614.748031496064
03b6,4614.251968503938
03b7,4624.795275590552
03b8,4628.472440944883
03b9,4634.889763779528
03ba,4633.1259842519685
03bb,4647.795275590553
03bc,4649.645669291339
03bd,4652.472440944883
03be,4652.047244094488
03bf,4656.629921259842
03c0,4661.0472440944895
03c1,4666.921259842521
03c2,4678.007874015749
03c3,4678.078740157481
03c4,4687.070866141734
03c5,4688.212598425197
03c6,4689.236220472441
03c7,4699.409448818898
03c8,4702.889763779528
03c9,4708.267716535434
03ca,4713.740157480316
03cb,4715.858267716537
03cc,4720.259842519686
03cd,4725.716535433072
03ce,4731.8031496063
03cf,4734.20472440945
03d0,4737.20472440945
03d1,4744.64566929134
03d2,4744.984251968504
03d3,4751.84251968504
03d4,4756.275590551182
03d5,4765.291338582678
03d6,4768.795275590553
03d7,4770.055118110236
03d8,4774.314960629922
03d9,4786.062992125985
03da,4791.440944881891
03db,4799.062992125984
03dc,4801.173228346457
03dd,4807.299212598426
03de,4811.165354330709
03df,4812.173228346458
03e0,4818.614173228348
03e1,4817.480314960631
03e2,4826.511811023623
03e3,4830.811023622048
03e4,4836.212598425198
03e5,4840.51968503937
03e6,4846.204724409449
03e7,4853.740157480316
03e8,4858.511811023622
03e9,4862.669291338584
03ea,4867.637795275591
03eb,4874.440944881891
03ec,4873.755905511812
03ed,4884.677165354331
03ee,4886.732283464568
03ef,4894.244094488189
03f0,4898.456692913386
03f1,4899.76377952756
03f2,4903.2677165354335
03f3,4909.748031496063
03f4,4919.63779527559
03f5,4917.677165354331
03f6,4927.834645669291
03f7,4936.8740157480315
03f8,4941.456692913384
03f9,4943.7716535433065
03fa,4946.370078740158
03fb,4947.984251968503
03fc,4949.228346456692
03fd,4959.83464566929
03fe,4959.79527559055
03ff,4963.409448818897
